"","log2FoldChange","logCPM","LR","pvalue","padj","identifier","gene","tax_id","GeneID","LocusTag","chromosome","map_location","description","type","Symbol_autho","name","status","other"
"119",0.569504508791873,5.89798938549556,13.1019354983499,0.000294990839506814,1,"ENSG00000146555","SDK1",9606,221935,"NULL","7","7p22.2","sidekick cell adhesion molecule 1","protein-coding","SDK1","sidekick cell adhesion molecule 1","O","protein sidekick-1|sidekick homolog 1, c"
"120",-0.653061881986082,-1.80646661482042,2.7302142411953,0.0984660753400706,1,"ENSG00000248633","WRBP1",9606,256085,"hCG_1790950","4","4q25","tryptophan rich basic protein pseudogene 1","pseudo","WRBP1","tryptophan rich basic protein pseudogene 1","O","NULL"
"121",0.22005271913689,8.26162698596281,0.855240410148724,0.355074065811489,1,"ENSG00000113296","THBS4",9606,7060,"NULL","5","5q13","thrombospondin 4","protein-coding","THBS4","thrombospondin 4","O","thrombospondin-4"
"122",-0.360461602986403,-1.97048975252442,3.77838204362403,0.0519188413350068,1,"ENSG00000278395","AC131056.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123",-0.0184823447544363,1.21786802423255,0.0217934711170926,0.882637840685109,1,"ENSG00000229388","RP11-442N24__B.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124",0.178630855769168,7.15427404161309,4.65274078045533,0.0310040068118883,1,"ENSG00000134255","CEPT1",9606,10390,"PRO1101","1","1p13.3","choline/ethanolamine phosphotransferase 1","protein-coding","CEPT1","choline/ethanolamine phosphotransferase 1","O","choline/ethanolaminephosphotransferase|c"
"125",2.26414667496351,-1.1081499358344,20.6727120453935,5.44870075717817e-06,0.0418569192166427,"ENSG00000265174","CTD-2124B20.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126",0.255504295426938,7.72346422196113,18.7899697417976,1.45932585144666e-05,0.110427187178969,"ENSG00000105298","CACTIN",9606,58509,"NULL","19","19p13.3","cactin, spliceosome C complex subunit","protein-coding","CACTIN","cactin, spliceosome C complex subunit","O","NY REN 24 antigen|NY-REN-24 antigen|cact"
"127",0.138521650096331,-1.96813792934704,0.646314756669854,0.421433339791586,1,"ENSG00000185296","CTD-2139B15.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128",0,-1.97480200150664,0,1,1,"ENSG00000238211","POLR2LP",9606,493825,"NULL","6","6p21.3","polymerase (RNA) II (DNA directed) polypeptide L pseudogene","pseudo","POLR2LP","polymerase (RNA) II (DNA directed) polypeptide L pseudogene","O","NULL"
"129",-2.21105169215885,0.482253166358264,172.332157019608,2.28991798309582e-39,2.24938643479502e-35,"ENSG00000185168","LINC00482",9606,284185,"NULL","17","17q25.3","long intergenic non-protein coding RNA 482","miscRNA","LINC00482","long intergenic non-protein coding RNA 482","O","NULL"
"130",0,-1.97480200150664,0,1,1,"ENSG00000252948","RNU6-1314P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131",-1.03727552097288,6.98734474328767,32.4166265108872,1.24417399180902e-08,0.000102905630862524,"ENSG00000149571","KIRREL3",9606,84623,"UNQ5923/PRO4502/PRO19814","11","11q24","kin of IRRE like 3 (Drosophila)","protein-coding","KIRREL3","kin of IRRE like 3 (Drosophila)","O","kin of IRRE-like protein 3|kin of irregu"
"132",-1.62834198166319,-1.67904076606267,25.1355012291022,5.34399272787152e-07,0.00424419902447556,"ENSG00000250862","HMGB1P29",9606,100873892,"NULL","5","NULL","high mobility group box 1 pseudogene 29","pseudo","HMGB1P29","high mobility group box 1 pseudogene 29","O","NULL"
"133",-1.46620215377424,-1.36632622977824,26.5808338362274,2.52738628526901e-07,0.00202898570981396,"ENSG00000260585","RP13-192B19.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134",-2.35129055385979,4.00572253151712,35.8691350124729,2.11025308123277e-09,1.77472284131676e-05,"ENSG00000070729","CNGB1",9606,1258,"NULL","16","16q13","cyclic nucleotide gated channel beta 1","protein-coding","CNGB1","cyclic nucleotide gated channel beta 1","O","CNG channel beta-1|CNG-4|cyclic nucleoti"
"135",-0.294630242278158,-1.96648062199039,1.3415487900256,0.246761020576032,1,"ENSG00000271394","7SK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136",0.177081277170376,-1.93606912514739,0.210487459781845,0.646385606077037,1,"ENSG00000243314","RP11-538P18.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137",1.75452120483612,9.1187989292935,53.6089386895593,2.44643775886452e-13,2.17855282426885e-09,"ENSG00000272398","CD24",9606,100133941,"NULL","6","6q21","CD24 molecule","protein-coding","CD24","CD24 molecule","O","CD24 antigen (small cell lung carcinoma "
"138",0.595385924981112,5.70382221741684,85.0463784904476,2.91448088935071e-20,2.72445673536505e-16,"ENSG00000049167","ERCC8",9606,1161,"NULL","5","5q12.1","excision repair cross-complementing rodent repair deficiency, complementation group 8","protein-coding","ERCC8","excision repair cross-complementing rodent repair deficiency, complementation group 8","O","Cockayne syndrome WD-repeat protein CSA|"
"139",-1.70365751195907,2.70767262497629,46.9179831545187,7.40203864583727e-12,6.46346014554511e-08,"ENSG00000179546","HTR1D",9606,3352,"NULL","1","1p36.3-p34.3","5-hydroxytryptamine (serotonin) receptor 1D, G protein-coupled","protein-coding","HTR1D","5-hydroxytryptamine (serotonin) receptor 1D, G protein-coupled","O","5-HT-1D|5-HT-1D-alpha|5-hydroxytryptamin"
"140",0.338307545132208,8.47409293488861,22.8691613604857,1.73411891056648e-06,0.0135573416428087,"ENSG00000170852","KBTBD2",9606,25948,"CGI-73","7","7p14.3","kelch repeat and BTB (POZ) domain containing 2","protein-coding","KBTBD2","kelch repeat and BTB (POZ) domain containing 2","O","BTB and kelch domain containing 1|BTB an"
"141",4.37913600542607,6.15035771552588,51.5113434666542,7.1184608201451e-13,6.31051551705863e-09,"ENSG00000198691","ABCA4",9606,24,"NULL","1","1p22","ATP-binding cassette, sub-family A (ABC1), member 4","protein-coding","ABCA4","ATP-binding cassette, sub-family A (ABC1), member 4","O","ATP binding cassette transporter|ATP-bin"
"142",0,-1.97480200150664,0,1,1,"ENSG00000221540","MIR1180",9606,100302256,"NULL","17","NULL","microRNA 1180","miscRNA","MIR1180","microRNA 1180","O","NULL"
"143",0.0785814275060517,-1.03602275731339,0.0380182877976551,0.845406421833006,1,"ENSG00000233379","RP11-318G21.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144",-0.459305488848451,-1.95408447136596,1.82471535455922,0.176753018876728,1,"ENSG00000268020","OR4G4P",9606,79504,"NULL","1","1p36.33","olfactory receptor, family 4, subfamily G, member 4 pseudogene","pseudo","OR4G4P","olfactory receptor, family 4, subfamily G, member 4 pseudogene","O","NULL"
"145",-0.957590358238085,-0.953607914852171,3.86110273763609,0.0494178383753266,1,"ENSG00000267078","RP11-666A8.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146",0.330482929715618,9.16555907468036,27.6108031219264,1.48347909782525e-07,0.00119629315509536,"ENSG00000014824","SLC30A9",9606,10463,"NULL","4","4p13","solute carrier family 30 (zinc transporter), member 9","protein-coding","SLC30A9","solute carrier family 30 (zinc transporter), member 9","O","GRIP1-dependent nuclear receptor coactiv"
"147",-0.0068064361759584,2.84476211793934,0.00303702664342609,0.956051447092973,1,"ENSG00000253203","GUSBP3",9606,653188,"NULL","5","5q13.2","glucuronidase, beta pseudogene 3","pseudo","GUSBP3","glucuronidase, beta pseudogene 3","O","NULL"
"148",0.267200684913372,-1.960677249416,1.29061738078966,0.255934206420985,1,"ENSG00000234524","RPL12P43",9606,100271387,"NULL","X","Xq24","ribosomal protein L12 pseudogene 43","pseudo","RPL12P43","ribosomal protein L12 pseudogene 43","O","NULL"
"149",0,-1.97480200150664,0,1,1,"ENSG00000199514","RNU6-235P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150",-0.205223366068719,3.43172906856255,1.52861705979097,0.216320118114082,1,"ENSG00000124019","FAM124B",9606,79843,"NULL","2","2q36.2","family with sequence similarity 124B","protein-coding","FAM124B","family with sequence similarity 124B","O","protein FAM124B"
"151",-0.495152961034608,-0.244695697599588,2.95815096904275,0.0854456017901793,1,"ENSG00000256609","RP11-64B16.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152",0.140817999528611,-1.96732372472677,0.647351818033602,0.421061067827269,1,"ENSG00000230372","RP3-425P12.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153",-0.0981658238887589,1.41322908990838,0.222673137837177,0.637010626521766,1,"ENSG00000243491","RP11-521D12.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154",0,-1.97480200150664,0,1,1,"ENSG00000265850","MIR4797",9606,100616216,"NULL","3","NULL","microRNA 4797","miscRNA","MIR4797","microRNA 4797","O","NULL"
"155",-0.807718272927856,3.65066523482002,30.6820396926659,3.03965638317138e-08,0.0002490086509094,"ENSG00000253250","C8orf88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156",0.463357829567601,-1.73387973864931,1.27359270118848,0.25909377209356,1,"ENSG00000267788","CTD-2534I21.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157",1.12525117045059,9.17739378406933,330.190430098045,8.73597664039153e-74,8.7219990777669e-70,"ENSG00000112473","SLC39A7",9606,7922,"DADB-100D22.3","6","6p21.3","solute carrier family 39 (zinc transporter), member 7","protein-coding","SLC39A7","solute carrier family 39 (zinc transporter), member 7","O","HLA class II region expressed gene KE4|K"
"158",0.983192655892742,-1.77799877285642,4.72655201029195,0.0297003682386866,1,"ENSG00000242741","RP11-20B7.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159",0,-1.97480200150664,0,1,1,"ENSG00000279995","RP11-1250I15.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160",-0.311996735366353,-1.76108413877145,0.652063078216372,0.419376039619041,1,"ENSG00000279441","LA16c-313D11.13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161",-0.535878660152374,-0.456862560831285,8.19513166467456,0.00420029459352151,1,"ENSG00000236364","RP11-525G13.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162",-0.37023782478712,-1.96935666538624,3.790475808677,0.0515449940194906,1,"ENSG00000265777","RN7SL624P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163",0.571351903979731,8.079613214066,100.742442490815,1.04756633430675e-23,9.95921314025427e-20,"ENSG00000159111","MRPL10",9606,124995,"NULL","17","17q21.32","mitochondrial ribosomal protein L10","protein-coding","MRPL10","mitochondrial ribosomal protein L10","O","39S ribosomal protein L10, mitochondrial"
"164",0,-1.97480200150664,0,1,1,"ENSG00000265267","AL121652.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165",-2.97463635988956,-1.67320241331274,30.1585769038326,3.98122589762677e-08,0.000325186531318155,"ENSG00000251573","CTD-2089N3.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166",0,-1.97480200150664,0,1,1,"ENSG00000232658","AC092638.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167",0,-1.97480200150664,0,1,1,"ENSG00000264357","MIR4648",9606,100616116,"NULL","7","NULL","microRNA 4648","miscRNA","MIR4648","microRNA 4648","O","NULL"
"168",-0.694979609047508,-0.29668463595865,13.7793030853903,0.000205588686802225,1,"ENSG00000278075","RP11-248M19.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169",-2.26421582802537,2.22891974374629,269.599838021176,1.387148787469e-60,1.38132276256163e-56,"ENSG00000181392","SYNE4",9606,163183,"NULL","19","19q13.12","spectrin repeat containing, nuclear envelope family member 4","protein-coding","SYNE4","spectrin repeat containing, nuclear envelope family member 4","O","nesprin-4|nuclear envelope spectrin repe"
"170",0,-1.97480200150664,0,1,1,"ENSG00000200101","RNU6-508P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171",-0.165144678861604,-1.91441858197433,0.160898091619615,0.688331008283808,1,"ENSG00000237628","RP11-522L3.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172",-2.20410920477601,6.50403161824214,165.397694209376,7.48919559301667e-38,7.34390519851215e-34,"ENSG00000133256","PDE6B",9606,5158,"NULL","4","4p16.3","phosphodiesterase 6B, cGMP-specific, rod, beta","protein-coding","PDE6B","phosphodiesterase 6B, cGMP-specific, rod, beta","O","GMP-PDE beta|rod cGMP-phosphodiesterase "
"173",-2.37036049574161,3.54355939347647,83.2438710388992,7.25300517475508e-20,6.76270202494164e-16,"ENSG00000140057","AK7",9606,122481,"NULL","14","14q32.2","adenylate kinase 7","protein-coding","AK7","adenylate kinase 7","O","putative adenylate kinase 7"
"174",0,-1.97480200150664,0,1,1,"ENSG00000254795","OR5AP1P",9606,81223,"NULL","11","11q12.1","olfactory receptor, family 5, subfamily AP, member 1 pseudogene","pseudo","OR5AP1P","olfactory receptor, family 5, subfamily AP, member 1 pseudogene","O","NULL"
"175",0.68444825820202,-1.89354622120665,2.40585731001011,0.120881884433345,1,"ENSG00000243779","RP11-681N23.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176",0.694582069208132,-1.70633895691996,1.91085301398174,0.16686853527382,1,"ENSG00000275743","TRBV14",9606,28573,"NULL","7","7q34","T cell receptor beta variable 14","other","TRBV14","T cell receptor beta variable 14","O","NULL"
"177",0,-1.97480200150664,0,1,1,"ENSG00000227521","RP13-213K19.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178",0,-1.97480200150664,0,1,1,"ENSG00000200008","Y_RNA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179",0,-1.97480200150664,0,1,1,"ENSG00000264645","AC010528.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180",-0.36470771451588,-1.26011958633434,1.27137832094706,0.259508267021644,1,"ENSG00000234393","RP11-211N11.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181",-0.0766747623420497,9.90876997641306,1.89248661031343,0.168921723092179,1,"ENSG00000174282","ZBTB4",9606,57659,"NULL","17","17p13.1","zinc finger and BTB domain containing 4","protein-coding","ZBTB4","zinc finger and BTB domain containing 4","O","KAISO-like zinc finger protein 1|zinc fi"
"182",-0.0434538804704877,7.84846289556465,0.398978748147073,0.527617145618246,1,"ENSG00000132356","PRKAA1",9606,5562,"NULL","5","5p12","protein kinase, AMP-activated, alpha 1 catalytic subunit","protein-coding","PRKAA1","protein kinase, AMP-activated, alpha 1 catalytic subunit","O","5'-AMP-activated protein kinase catalyti"
"183",0.415113095889003,-1.88745197543864,0.894613512037438,0.34423014450232,1,"ENSG00000262313","CTD-2561B21.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184",0.121260963125234,-1.91642442008336,0.0788141130010445,0.778910966613422,1,"ENSG00000267308","AC004510.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185",-0.36712831729431,-1.96976801132308,3.78669529351095,0.0516615519194055,1,"ENSG00000206625","RNU6-1",9606,26827,"NULL","15","15q23","RNA, U6 small nuclear 1","snRNA","RNU6-1","RNA, U6 small nuclear 1","O","NULL"
"186",-0.13089262390644,6.3722180813611,2.52235521822857,0.11224283069026,1,"ENSG00000138111","TMEM180",9606,79847,"RP11-18I14.8","10","10q24.32","transmembrane protein 180","protein-coding","TMEM180","transmembrane protein 180","O","NULL"
"187",-0.682045418133908,-1.86418033310747,2.83326009524998,0.092330755727027,1,"ENSG00000229221","HNRNPA1P66",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188",0.0111728124189776,-1.94848496743267,0.00209755038193293,0.963470438623209,1,"ENSG00000267675","RP11-1151B14.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189",-0.142898316556536,-0.0716185967201449,0.712346500894228,0.398665929367284,1,"ENSG00000245685","AF146191.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190",-0.9020774718227,-1.92778481458036,5.5751140641982,0.0182174783634216,1,"ENSG00000202533","Y_RNA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191",0,-1.97480200150664,0,1,1,"ENSG00000273716","RP11-586D5.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192",-2.85232693404762,-1.62468973352091,72.15822876597,1.98615767247676e-17,1.82845675328211e-13,"ENSG00000161652","IZUMO2",9606,126123,"UNQ6978/PRO21961","19","19q13.33","IZUMO family member 2","protein-coding","IZUMO2","IZUMO family member 2","O","izumo sperm-egg fusion protein 2"
"193",0.0722206696817939,-1.97103295807729,0.323991588854616,0.569218662970328,1,"ENSG00000207037","RNU6-339P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194",-0.786142189402416,-1.81731302031058,4.02590270224587,0.0448066352972882,1,"ENSG00000249717","RP11-44F21.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195",-0.478954644508952,-1.89657904356705,1.31962865748159,0.250658705924278,1,"ENSG00000258825","AL133168.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196",0.767799342143695,7.53579483104364,160.41944943995,9.16229802109268e-37,8.97263845205606e-33,"ENSG00000187257","RSBN1L",9606,222194,"NULL","7","7q11.23","round spermatid basic protein 1-like","protein-coding","RSBN1L","round spermatid basic protein 1-like","O","round spermatid basic protein 1-like pro"
"197",0.0885470449007529,8.87272284966031,1.7988955222196,0.179846078228112,1,"ENSG00000112033","PPARD",9606,5467,"NULL","6","6p21.2","peroxisome proliferator-activated receptor delta","protein-coding","PPARD","peroxisome proliferator-activated receptor delta","O","PPAR-beta|PPAR-delta|nuclear hormone rec"
"198",0,-1.97480200150664,0,1,1,"ENSG00000211884","TRAJ5",9606,28750,"NULL","14","14q11","T cell receptor alpha joining 5","other","TRAJ5","T cell receptor alpha joining 5","O","NULL"
"199",0.267038848741427,9.19173577493261,5.29433461826187,0.0213949031623342,1,"ENSG00000154310","TNIK",9606,23043,"NULL","3","3q26.31","TRAF2 and NCK interacting kinase","protein-coding","TNIK","TRAF2 and NCK interacting kinase","O","TRAF2 and NCK-interacting protein kinase"
"200",-0.388696839983359,3.53023259166739,5.19069666190271,0.0227081115931595,1,"ENSG00000104213","PDGFRL",9606,5157,"NULL","8","8p22-p21.3","platelet-derived growth factor receptor-like","protein-coding","PDGFRL","platelet-derived growth factor receptor-like","O","PDGF receptor beta-like tumor suppressor"
"201",0.596350546556239,-1.93825361465935,3.18596725718835,0.0742730284536945,1,"ENSG00000229530","RP11-62C3.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202",0,-1.97480200150664,0,1,1,"ENSG00000206764","RNU6-152P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203",0,-1.97480200150664,0,1,1,"ENSG00000249745","HMGB1P28",9606,100133310,"NULL","4","4p13","high mobility group box 1 pseudogene 28","pseudo","HMGB1P28","high mobility group box 1 pseudogene 28","O","NULL"
"204",0.699846277012589,9.29816537635682,149.157952314615,2.64858955954995e-34,2.58528826907671e-30,"ENSG00000101361","NOP56",9606,10528,"RP4-686C3.1","20","20p13","NOP56 ribonucleoprotein","protein-coding","NOP56","NOP56 ribonucleoprotein","O","NOP56 ribonucleoprotein homolog|nucleola"
"205",0.12560237585613,-1.91526164582709,0.081471011528464,0.775313751307353,1,"ENSG00000250330","CTC-422A18.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206",0,-1.97480200150664,0,1,1,"ENSG00000276617","AL590731.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207",-0.0201624265057465,8.25405714187124,0.0864900929474857,0.76868761876169,1,"ENSG00000141698","NT5C3B",9606,115024,"NULL","17","17q21.2","5'-nucleotidase, cytosolic IIIB","protein-coding","NT5C3B","5'-nucleotidase, cytosolic IIIB","O","5'-nucleotidase, cytosolic III-like|7-me"
"208",0.423221597661881,-0.0822536809844906,3.04999474091565,0.08073740434452,1,"ENSG00000271148","RP11-401N18.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209",0.549133812774828,-0.870059695675441,0.766838006111414,0.381197021398194,1,"ENSG00000212951","RP11-211N8.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210",-0.467316467640881,2.0068617848104,19.1796697609129,1.1897376462392e-05,0.0902534978437056,"ENSG00000236829","Z97634.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211",-1.18055838135034,-1.25686748417686,22.9492664690611,1.66333666762992e-06,0.0130139460875365,"ENSG00000238140","RP11-253A20.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212",0.188185217039176,-0.91276755794914,0.488877713772126,0.48442835815321,1,"ENSG00000238005","RP11-443B7.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213",0.397594477752306,9.59700262295386,36.7664824664613,1.3316002687959e-09,1.12267218662182e-05,"ENSG00000136448","NMT1",9606,4836,"NULL","17","17q21.31","N-myristoyltransferase 1","protein-coding","NMT1","N-myristoyltransferase 1","O","NMT 1|alternative, short form NMT-S|glyc"
"214",-0.61964825595488,-1.78243882803885,1.92255956811179,0.165574769524466,1,"ENSG00000259961","RP4-597A16.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215",0.728968043954349,-1.81982886786221,2.67448074617823,0.101968579583268,1,"ENSG00000254821","RP3-400B16.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216",0,-1.97480200150664,0,1,1,"ENSG00000277493","RP11-255H23.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217",-0.974505748213951,-0.979996198279784,17.7963898118678,2.45849283394159e-05,0.184141113262225,"ENSG00000235308","RP11-82K18.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218",-0.785149262213121,0.695691632154238,32.5205902157307,1.1793638012178e-08,9.7592354550773e-05,"ENSG00000272138","LINC01607",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
