"log2FoldChange","logCPM","LR","pvalue","padj","identifier","gene","chrom","strand","Symbol"
-1.98662134730795,-1.6713128527301,37.6629351342588,8.4087224077404e-10,7.11546090142993e-06,"ENSG00000280032","RP11-832A4.7","chr11","+","RP11-832A4.7"
1.15497941594795,6.83934478613035,99.2890761995306,2.18208344965746e-23,2.07123361041486e-19,"ENSG00000141696","P3H4","chr17","-","P3H4"
-1.67986006881032,0.994079317014017,125.789893145467,3.41823944397166e-29,3.30065200709903e-25,"ENSG00000265413","RP11-789C17.1","chr18","+","RP11-789C17.1"
-1.97184586732048,2.78340824460162,186.596641236596,1.75891670266217e-42,1.73517132717623e-38,"ENSG00000242861","RP11-285F7.2","chr1","-","RP11-285F7.2"
3.23063585934112,2.31338083296308,117.727927333376,1.9888039823415e-27,1.91303055061429e-23,"ENSG00000224238","WARS2-IT1","chr1","+","WARS2-IT1"
-1.43602115591466,7.43276244674898,31.1810341373088,2.35051351350813e-08,0.000193094685134693,"ENSG00000151834","GABRA2","chr4","-","GABRA2"
-1.50463750857048,-1.28656672627185,31.8723983337971,1.64640145953611e-08,0.000135877512455515,"ENSG00000277373","RP11-462D18.4","chr20","-","RP11-462D18.4"
-2.30596303331665,-1.87363041347699,40.9610701919771,1.55291892341436e-10,1.33038564168908e-06,"ENSG00000225884","AC098872.3","chr2","+","AC098872.3"
1.55807676711128,5.06180001395156,184.9949094749,3.93467891413317e-42,3.87919994144389e-38,"ENSG00000105750","ZNF85","chr19","+","ZNF85"
-1.51567448895519,7.83179581638565,63.7243996685023,1.43101150096269e-15,1.3000739486246e-11,"ENSG00000176381","PRR18","chr6","-","PRR18"
1.28128840495684,9.67884788527513,497.29382044247,3.68793714483163e-110,3.68756835111715e-106,"ENSG00000103549","RNF40","chr16","+","RNF40"
2.20229998962537,4.66169905665732,112.529371033716,2.73581978476963e-26,2.62501908348646e-22,"ENSG00000225127","LINC00237","chr20","-","LINC00237"
3.04017708609169,0.0641452959485731,120.695723260845,4.45475900097849e-28,4.29171482154268e-24,"ENSG00000256210","AC005255.3","chr19","+","AC005255.3"
-2.1233493640008,-1.50191230700122,49.6134961573959,1.87221350033981e-12,1.65073064324961e-08,"ENSG00000131126","TEX101","chr19","+","TEX101"
-1.02666815824581,7.03200540224312,55.4169782822308,9.74907520923474e-14,8.71372342201401e-10,"ENSG00000188677","PARVB","chr22","+","PARVB"
1.21893308371593,6.9469208383715,190.567730906964,2.39005887421506e-43,2.36042214417479e-39,"ENSG00000189046","ALKBH2","chr12","-","ALKBH2"
-2.15078972240444,2.35031663293085,156.53223460179,6.47684952484271e-36,6.33630189015362e-32,"ENSG00000167094","TTC16","chr9","+","TTC16"
-2.47811972550725,-1.35213747049834,67.753334470595,1.85283200862488e-16,1.69422958868659e-12,"ENSG00000232858","RPL34P27","chr13","-","RPL34P27"
-1.21481294413736,0.911079031896474,41.5512782129287,1.1481938603625e-10,9.85265151577057e-07,"ENSG00000180509","KCNE1","chr21","-","KCNE1"
-1.00951534490008,3.67336725155789,69.0095302094917,9.79887842429632e-17,8.98067207586758e-13,"ENSG00000122477","LRRC39","chr1","-","LRRC39"
3.48353464985116,-0.565032146844454,46.542291325841,8.96622841414154e-12,7.81675793144859e-08,"ENSG00000234238","RP11-430L16.1","chr3","+","RP11-430L16.1"
-2.7939375116957,-1.52094223154733,89.6335667084534,2.86619698272984e-21,2.69565826225742e-17,"ENSG00000188765","TMSB4XP2","chr2","-","TMSB4XP2"
-1.72500339227312,7.78934023737242,60.8149547944517,6.26998023361112e-15,5.66994312525453e-11,"ENSG00000123360","PDE1B","chr12","+","PDE1B"
1.3269515354983,6.37420637532835,29.3148008492085,6.15239679869698e-08,0.000500620527509973,"ENSG00000038945","MSR1","chr8","-","MSR1"
3.43167757923282,6.69471105637879,151.5824829375,7.81768774153207e-35,7.63631738592853e-31,"ENSG00000111206","FOXM1","chr12","-","FOXM1"
-4.24115719858796,-1.2646382878619,71.1590304157496,3.29560880266222e-17,3.02965317228738e-13,"ENSG00000224090","AC097468.4","chr2","+","AC097468.4"
-2.72267604592946,-1.65335983061813,76.8930071823214,1.80475010885241e-18,1.67155955081911e-14,"ENSG00000255479","RP11-672A2.6","chr11","-","RP11-672A2.6"
-1.16128623392883,0.764510330696811,63.8895930465584,1.3159095348459e-15,1.19589858526796e-11,"ENSG00000279344","RP11-44F14.7","chr16","-","RP11-44F14.7"
-1.60976159510276,0.671574373583074,111.75359999286,4.04595028819066e-26,3.87885254128839e-22,"ENSG00000232855","AF131217.1","chr21","-","AF131217.1"
-1.53181395669234,1.53439931434793,60.6752897372754,6.73097674703582e-15,6.08278368629627e-11,"ENSG00000132749","MTL5","chr11","-","MTL5"
-1.14278506561732,2.34819736247694,32.4961265068641,1.19430334728836e-08,9.88047159211657e-05,"ENSG00000263958","RP11-676J15.1","chr18","+","RP11-676J15.1"
-1.58349691921711,4.96295091254279,82.9887214887941,8.25228945202154e-20,7.69195899822928e-16,"ENSG00000158286","RNF207","chr1","+","RNF207"
1.89658885881324,0.170767219796634,39.3083899541481,3.61883012147638e-10,3.08071008241284e-06,"ENSG00000273102","AP000569.9","chr21","-","AP000569.9"
-1.55947923453961,8.64271230303576,113.266506391862,1.88636982862833e-26,1.81072639850033e-22,"ENSG00000135525","MAP7","chr6","-","MAP7"
1.31636319100955,10.0214701645221,116.90941365673,3.00483192208445e-27,2.8891458930842e-23,"ENSG00000163110","PDLIM5","chr4","+","PDLIM5"
1.23780341679777,2.80298283873051,37.2698752899275,1.02861305203741e-09,8.69280890276815e-06,"ENSG00000280219","RP11-752L20.3","chr4","+","RP11-752L20.3"
-1.68721369018809,-0.57814411910972,37.2345349388308,1.04742342205015e-09,8.84863306947968e-06,"ENSG00000257829","RP11-845M18.6","chr12","-","RP11-845M18.6"
-1.67387225040218,6.67623517770314,85.7066845882123,2.0870619841944e-20,1.95328131100754e-16,"ENSG00000141934","PPAP2C","chr19","-","PPAP2C"
-1.74200056214702,-1.42429091949656,29.0329677909835,7.1156967734097e-08,0.000578221519807272,"ENSG00000277427","XXbac-BPG154L12.5","chr6","+","XXBAC-BPG154L12.5"
-1.70347143606823,3.17460837038435,67.5194577551496,2.08618045719155e-16,1.90739479201023e-12,"ENSG00000240207","RP11-379F4.4","chr3","+","RP11-379F4.4"
-1.16251196029258,0.283346432892641,35.7501105538018,2.24319239646018e-09,1.88517888998514e-05,"ENSG00000242150","RP11-134G8.6","chr1","+","RP11-134G8.6"
1.06781999072033,3.36228669316272,52.0278734611495,5.4718355392394e-13,4.85734840818281e-09,"ENSG00000159905","ZNF221","chr19","+","ZNF221"
1.4228212073159,4.95645446866308,63.749663326231,1.41277704449516e-15,1.28379050033275e-11,"ENSG00000119969","HELLS","chr10","+","HELLS"
1.91279245740121,6.7249080550606,89.3850464318101,3.24983757561346e-21,3.05484732107665e-17,"ENSG00000151617","EDNRA","chr4","+","EDNRA"
-2.99527122217113,3.73459325599495,297.637352608889,1.07775324646512e-66,1.07484331269967e-62,"ENSG00000160282","FTCD","chr21","-","FTCD"
-1.15032259499067,5.1301391546221,38.7364310776024,4.85070511116401e-10,4.12067399193383e-06,"ENSG00000182109","RP11-69E11.4","chr1","-","RP11-69E11.4"
-1.13074189363485,2.55584025710022,62.3595229560856,2.86144416741029e-15,2.59332684892395e-11,"ENSG00000266918","RP11-798G7.8","chr17","+","RP11-798G7.8"
2.84446335166238,1.07019169162646,85.0260789294583,2.94455648098477e-20,2.75227694277647e-16,"ENSG00000229140","CCDC26","chr8","-","CCDC26"
-1.70284085904066,5.69739079015477,81.6267568316031,1.64373629840161e-19,1.52916787840302e-15,"ENSG00000139117","CPNE8","chr12","-","CPNE8"
1.76612342709655,-0.911584673935532,28.1835220550785,1.10339953017763e-07,0.000892870899819739,"ENSG00000224993","RPL29P12","chr5","-","RPL29P12"
1.1334212256254,7.1285857507042,61.781989207069,3.83667650901469e-15,3.4741105789128e-11,"ENSG00000070882","OSBPL3","chr7","-","OSBPL3"
-2.06715108899357,-0.777495452710608,98.3058666193333,3.58502290981269e-23,3.39752621162949e-19,"ENSG00000260198","RP11-441F2.2","chr16","+","RP11-441F2.2"
-1.17397691459921,10.7423350785855,46.6498022963827,8.48755433245423e-12,7.40199613333333e-08,"ENSG00000143153","ATP1B1","chr1","+","ATP1B1"
1.26306702931816,7.08319317029667,86.9753014742113,1.0988490272893e-20,1.02984130837553e-16,"ENSG00000005469","CROT","chr7","+","CROT"
-3.06376851957975,2.74688895038835,453.404296981593,1.30994328441526e-100,1.30941930710149e-96,"ENSG00000249669","MIR143HG","chr5","+","MIR143HG"
-1.93413464235199,7.92958771023007,68.750686802016,1.11731950269832e-16,1.02346466447166e-12,"ENSG00000266964","FXYD1","chr19","+","FXYD1"
-1.93454325323566,-1.64627542824633,31.626423571979,1.86869534570367e-08,0.000154017870392896,"ENSG00000187475","HIST1H1T","chr6","-","HIST1H1T"
1.91402476645584,3.25580332617302,57.1351886277965,4.06860444749097e-14,3.6503519102889e-10,"ENSG00000183542","KLRC4","chr12","-","KLRC4"
3.19182342542587,1.95193997473946,35.5969876691597,2.42662498940357e-09,2.03763700360218e-05,"ENSG00000148735","PLEKHS1","chr10","+","PLEKHS1"
3.73023301027422,3.66198951611823,30.7025368164027,3.00771566534701e-08,0.00024642214446188,"ENSG00000171864","PRND","chr20","+","PRND"
-1.59972930536659,4.71440109915524,137.281440352101,1.0465024490667e-31,1.01615387804376e-27,"ENSG00000198520","C1orf228","chr1","+","C1ORF228"
-1.57562402718829,-0.968053198283329,47.8645457608623,4.56706140711857e-12,4.00439944176156e-08,"ENSG00000272226","RP11-63G10.3","chr1","-","RP11-63G10.3"
-1.27182807308534,7.29196504163151,109.185384335519,1.47795927485345e-25,1.41366804639732e-21,"ENSG00000279010","RP5-1039K5.19","chr22","+","RP5-1039K5.19"
-2.23922082447385,-1.75926994368165,45.1346397343151,1.83942807383347e-11,1.59827905335391e-07,"ENSG00000236940","RP11-98D18.7","chr1","+","RP11-98D18.7"
3.17562409487988,0.0322788932791105,31.3943066467331,2.10597539746103e-08,0.000173300715457068,"ENSG00000204876","AC021218.2","chr7","+","AC021218.2"
-1.92455611392602,-0.129808772621677,42.0632079162419,8.8370293299561e-11,7.59365930323128e-07,"ENSG00000264714","RP11-21G15.1","chr18","+","RP11-21G15.1"
-1.35889231176816,-1.0484576141057,30.332044398226,3.64061467441916e-08,0.000297583843487022,"ENSG00000257194","RP11-567C2.1","chr12","+","RP11-567C2.1"
-1.24382686339316,9.37056260145721,182.927802360109,1.1122184638316e-41,1.09598007425966e-37,"ENSG00000013441","CLK1","chr2","-","CLK1"
-1.80521779949584,0.861366539284602,70.6889194923175,4.1823492152782e-17,3.84148775423302e-13,"ENSG00000116690","PRG4","chr1","+","PRG4"
-1.48394171971457,6.64401988509907,70.7854142010476,3.98270696355395e-17,3.65931115811337e-13,"ENSG00000183793","NPIPA5","chr16","-","NPIPA5"
-1.69181963515452,-1.33097235067944,45.5063453068475,1.52145139882522e-11,1.3232062815583e-07,"ENSG00000276934","RP11-231E4.5","chr18","+","RP11-231E4.5"
-1.65430959115468,-1.52632821194913,32.7535183968249,1.04616771109282e-08,8.66854565411511e-05,"ENSG00000279781","RP11-466A19.7","chr17","-","RP11-466A19.7"
-1.954461008915,3.45147689439819,83.794228491248,5.49048669607894e-20,5.12372218478087e-16,"ENSG00000091536","MYO15A","chr17","+","MYO15A"
-2.47496301618017,-0.41256557231561,66.271651616917,3.92868468380877e-16,3.58610337938064e-12,"ENSG00000234423","LINC01250","chr2","-","LINC01250"
-1.3063928406262,0.788031586620456,55.6888453824532,8.4898643717073e-14,7.59333469405501e-10,"ENSG00000226026","RP11-57H12.3","chr1","-","RP11-57H12.3"
1.15083366783577,7.7564622838164,132.760926886287,1.01982139440404e-30,9.88410895456395e-27,"ENSG00000182004","SNRPE","chr1","+","SNRPE"
-1.4013136661992,0.110040477841582,71.9690666307408,2.18597370482786e-17,2.01153300318259e-13,"ENSG00000187288","CIDEC","chr3","-","CIDEC"
-2.50509429933832,-1.89376166442115,50.8114428959674,1.01679189989262e-12,8.99860831404973e-09,"ENSG00000274118","Y_RNA","chr7","+","Y_RNA"
-2.69326773163239,4.25284255997551,109.258582020132,1.42437655303551e-25,1.36270104828907e-21,"ENSG00000136457","CHAD","chr17","-","CHAD"
-2.54715468174168,-1.86258650437008,33.1482911127074,8.53913888515062e-09,7.0866313607865e-05,"ENSG00000242671","RP11-232M24.1","chr3","+","RP11-232M24.1"
-1.15360082715361,4.13719847772176,118.530648473491,1.32688017563438e-27,1.2767241049954e-23,"ENSG00000155066","PROM2","chr2","+","PROM2"
3.35323653191652,0.524070456134854,30.454464334463,3.41795849101527e-08,0.000279623184149959,"ENSG00000174279","EVX2","chr2","-","EVX2"
1.04542400341721,8.61247032648103,197.656102449784,6.78168388627381e-45,6.70572902674754e-41,"ENSG00000108406","DHX40","chr17","+","DHX40"
-1.10035745129914,7.83750631943555,43.8272349811214,3.58678944897826e-11,3.10687702070497e-07,"ENSG00000141338","ABCA8","chr17","-","ABCA8"
-1.84337396785795,-0.32792868132889,43.8918099418015,3.47038013532683e-11,3.00743142527423e-07,"ENSG00000196337","CGB7","chr19","-","CGB7"
-2.85077883133349,1.07929038589203,263.331862893232,3.22304980611036e-59,3.20790147202164e-55,"ENSG00000134571","MYBPC3","chr11","-","MYBPC3"
-1.23616320891213,0.206115227062845,32.2266937511563,1.3719288854831e-08,0.000113376203096323,"ENSG00000228340","MIR646HG","chr20","+","MIR646HG"
2.81723588686677,1.50014687116416,104.255069041152,1.77877347841869e-24,1.69463749288948e-20,"ENSG00000258955","LINC00519","chr14","-","LINC00519"
3.56736704272156,0.734559262148329,53.0708076149724,3.21738661567353e-13,2.86250887196474e-09,"ENSG00000130700","GATA5","chr20","-","GATA5"
1.29460647598677,0.0496525357520679,33.9726044592434,5.58935380568266e-09,4.6604032031782e-05,"ENSG00000236809","SNX25P1","chr1","+","SNX25P1"
1.16718587252092,1.5473751772516,54.7643458316056,1.35883690800741e-13,1.21316959146902e-09,"ENSG00000268603","RP11-316O14.1","chr2","-","RP11-316O14.1"
-2.3786839815575,-1.86671797916181,36.5628242589891,1.47824219116867e-09,1.24482774918314e-05,"ENSG00000230598","OR2H4P","chr6","+","OR2H4P"
-2.43971766439523,-0.43502429362838,141.744427066843,1.10602292511522e-32,1.07627090842963e-28,"ENSG00000272774","RP11-433A10.3","chr3","+","RP11-433A10.3"
-1.08727260822317,1.42480211202977,66.3052008231429,3.86238219222027e-16,3.52635494149711e-12,"ENSG00000145244","CORIN","chr4","-","CORIN"
-2.39980486993955,-1.01331770097248,74.9704867907954,4.77803368428844e-18,4.41394751754566e-14,"ENSG00000237557","YWHABP1","chr9","+","YWHABP1"
-1.27650967805815,8.00915114717667,169.013369812873,1.21523410541197e-38,1.19287379787239e-34,"ENSG00000183018","SPNS2","chr17","+","SPNS2"
-2.59365778045985,2.82538683654254,97.4056367620795,5.64850023256881e-23,5.34912972024267e-19,"ENSG00000205362","MT1A","chr16","+","MT1A"
1.18472799684321,2.65863524035329,70.0019631153793,5.92454677620509e-17,5.43577166716817e-13,"ENSG00000179967","PPP1R14BP3","chr4","-","PPP1R14BP3"
1.30101514079828,3.69194270999302,36.9537008112299,1.2096786927356e-09,1.02121075240739e-05,"ENSG00000270757","HSPE1-MOB4","chr2","+","HSPE1-MOB4"
-2.2470232644499,6.72837436960751,81.0951263052773,2.15109816912413e-19,2.00052129728544e-15,"ENSG00000158865","SLC5A11","chr16","+","SLC5A11"
1.36443086757558,8.46056078825149,177.087161659553,2.09623139711096e-40,2.06143395591892e-36,"ENSG00000100600","LGMN","chr14","-","LGMN"
1.03706721551481,5.99991776792155,85.4934272117264,2.32473055352571e-20,2.17478543282331e-16,"ENSG00000168517","HEXIM2","chr17","+","HEXIM2"
-1.14520088482784,1.17559828981541,33.911158314317,5.76869042824764e-09,4.80878034098723e-05,"ENSG00000279821","RP11-1334A24.5","chr5","-","RP11-1334A24.5"
-1.78563435423373,4.43407816201073,173.145229859498,1.52143290815002e-39,1.49495997554821e-35,"ENSG00000235703","LINC00894","chrX","+","LINC00894"
-2.5119817245129,-0.820472450958029,125.525066966783,3.90624418827954e-29,3.77147876378389e-25,"ENSG00000259052","AL157871.2","chr14","-","AL157871.2"
-1.9584539962339,0.0117095450201372,109.481658114643,1.27276817192979e-25,1.21803914053681e-21,"ENSG00000268401","CTC-344H19.4","chr19","+","CTC-344H19.4"
1.04114435530925,6.03435643193742,68.3129695619729,1.39500448849848e-16,1.27726610966921e-12,"ENSG00000160352","ZNF714","chr19","+","ZNF714"
1.17932765709643,7.00081582728965,58.370631580258,2.17107870836566e-14,1.9546221611416e-10,"ENSG00000156395","SORCS3","chr10","+","SORCS3"
-2.10172883947597,-0.359032897324351,62.3702178977227,2.84594674532685e-15,2.57956612996426e-11,"ENSG00000117322","CR2","chr1","+","CR2"
-1.97718032958829,8.37888015090583,373.408283380836,3.38933294824995e-83,3.38560468200688e-79,"ENSG00000182154","MRPL41","chr9","+","MRPL41"
2.73837219748956,7.96736598939004,48.6791153294638,3.01459569906896e-12,2.65103545776125e-08,"ENSG00000253846","PCDHGA10","chr5","+","PCDHGA10"
1.51080310177702,7.52958014596991,180.096614557818,4.61663426233248e-41,4.54369144098762e-37,"ENSG00000164197","RNF180","chr5","+","RNF180"
-1.33649541352412,3.53750320626938,104.699431174194,1.42141846249802e-24,1.35475393660686e-20,"ENSG00000233251","AC007743.1","chr2","-","AC007743.1"
-1.65616097978808,0.291500825841537,55.7424302388175,8.26157798014043e-14,7.39163381883164e-10,"ENSG00000245748","RP11-367J11.2","chr4","-","RP11-367J11.2"
-1.36750784890054,3.98261432927518,33.9802605185874,5.56740362103389e-09,4.64321461994227e-05,"ENSG00000182255","KCNA4","chr11","-","KCNA4"
3.85275605481439,-0.449354206291413,127.306821646096,1.5916306025101e-29,1.53815181426576e-25,"ENSG00000268222","EEF1A1P7","chr19","+","EEF1A1P7"
-1.33506242173635,-0.0839338722232806,40.9857489057122,1.53343297302402e-10,1.31384537128698e-06,"ENSG00000117601","SERPINC1","chr1","-","SERPINC1"
-1.34806382772976,-1.2157562828603,32.5584673563182,1.15660131835411e-08,9.57203251069865e-05,"ENSG00000274737","RP5-1057I20.6","chr12","-","RP5-1057I20.6"
-1.73006890752819,-1.05147750604453,46.8759811871103,7.56238729139393e-12,6.60045162792862e-08,"ENSG00000269924","RP11-697N18.4","chr8","+","RP11-697N18.4"
3.33039993168349,0.0545233500659597,57.3385369757969,3.66895453537852e-14,3.29288669550222e-10,"ENSG00000186226","LCE1E","chr1","+","LCE1E"
-2.00836175743084,-1.38335961080621,33.2929114679622,7.92710650575391e-09,6.58821821693207e-05,"ENSG00000273370","RP11-268E23.2","chr3","+","RP11-268E23.2"
-2.2928074600521,7.46592436737272,158.437535300853,2.48335166105344e-36,2.430456270673e-32,"ENSG00000121310","ECHDC2","chr1","-","ECHDC2"
2.82867473751852,-0.179157878864383,52.5729867115836,4.14552159037713e-13,3.6845395895272e-09,"ENSG00000198812","LRRC10","chr12","-","LRRC10"
-7.60720843330392,6.85132328884211,323.990268926931,1.95772109073449e-72,1.95439296488024e-68,"ENSG00000180176","TH","chr11","-","TH"
1.48104332655896,6.61277052610813,110.503698722716,7.6003467826695e-26,7.27733204440604e-22,"ENSG00000145908","ZNF300","chr5","-","ZNF300"
-2.39504660331157,2.44598285778585,48.2604788515512,3.73198530977345e-12,3.27780269757402e-08,"ENSG00000158578","ALAS2","chrX","-","ALAS2"
1.14732403461301,5.75058100039786,190.442620668021,2.54517172437418e-43,2.5133570778195e-39,"ENSG00000196653","ZNF502","chr3","+","ZNF502"
1.30440646729894,1.2482896608995,35.014395064721,3.27276874189564e-09,2.74159837508598e-05,"ENSG00000224614","TNK2-AS1","chr3","+","TNK2-AS1"
-2.13406403685667,1.96408562743983,69.2016498309882,8.88936546388631e-17,8.15065919383736e-13,"ENSG00000183921","SDR42E2","chr16","+","SDR42E2"
1.17832657157096,8.63404736813181,103.204293428645,3.02310252435556e-24,2.87950515444867e-20,"ENSG00000166025","AMOTL1","chr11","+","AMOTL1"
-3.37384974187597,0.389809395098068,267.113105315271,4.83178591177196e-60,4.81004287516899e-56,"ENSG00000273113","RP11-367H1.1","chr2","+","RP11-367H1.1"
-1.02922727807677,2.21188452378432,43.1143839766424,5.16312708518253e-11,4.45732761263808e-07,"ENSG00000268230","CTD-2619J13.8","chr19","-","CTD-2619J13.8"
-1.64113691871108,5.62665463631465,71.2027505232741,3.22338430994781e-17,2.96357953456602e-13,"ENSG00000213186","TRIM59","chr3","-","TRIM59"
1.848646424777,8.3666995428129,236.361684666491,2.44368631512212e-53,2.42682487954777e-49,"ENSG00000277258","PCGF2","chr17","-","PCGF2"
1.10449947251042,6.48197383214544,221.249747300875,4.82820017762518e-50,4.78909175618641e-46,"ENSG00000101811","CSTF2","chrX","+","CSTF2"
-1.03271247473867,5.0983973215616,48.6491732886738,3.06097310737605e-12,2.69151365331576e-08,"ENSG00000180921","FAM83H","chr8","-","FAM83H"
-1.41100792524245,2.00496127124557,109.381761136591,1.33855561208102e-25,1.28086386520033e-21,"ENSG00000274184","RP11-158H5.8","chr18","+","RP11-158H5.8"
-2.25424137945632,-1.23801373336482,33.8188381431257,6.04902789375652e-09,5.03944513828856e-05,"ENSG00000276520","WI2-2118C23.2","chr1","+","WI2-2118C23.2"
1.36327225290336,3.71804392884289,55.0265110219142,1.18914985801907e-13,1.06226756816843e-09,"ENSG00000234690","AC073283.4","chr2","-","AC073283.4"
-2.36255709852607,-0.686067646509175,42.5853860461613,6.7663031424523e-11,5.82781689659416e-07,"ENSG00000174898","CATSPERD","chr19","+","CATSPERD"
-2.61423519370559,13.116878598841,307.652540114526,7.08939546364224e-69,7.07379879362222e-65,"ENSG00000228253","MT-ATP8","chrM","+","MT-ATP8"
-4.0431862551848,2.43373810314517,205.007814690598,1.68686498504019e-46,1.66965896219278e-42,"ENSG00000282024","RP3-467D16.3","chr6","-","RP3-467D16.3"
-4.01350523127545,1.74265638195523,155.791259126024,9.40334010164326e-36,9.19552628539695e-32,"ENSG00000142623","PADI1","chr1","+","PADI1"
3.59350192801475,-0.00431468235411554,46.6666246178933,8.41500541124576e-12,7.33956771968855e-08,"ENSG00000226535","RP11-417L14.1","chr9","-","RP11-417L14.1"
-2.40374037929837,1.53683693224735,124.029303825877,8.30086136711086e-29,8.01033121926198e-25,"ENSG00000251405","CTB-109A12.1","chr5","-","CTB-109A12.1"
-2.72323150749002,6.71056168507625,89.1706527987552,3.6218213717503e-21,3.40378772517093e-17,"ENSG00000122012","SV2C","chr5","+","SV2C"
-2.9097285729318,1.96151056244243,406.49818826351,2.12025860016224e-90,2.11898644500214e-86,"ENSG00000149488","TMC2","chr20","+","TMC2"
-1.76771932433317,0.14339903400488,111.254032788503,5.20542683652339e-26,4.98836053744037e-22,"ENSG00000269952","RP11-324I22.3","chr10","+","RP11-324I22.3"
2.18750927302036,9.95287714213551,111.090919879119,5.65182849996925e-26,5.41388652012054e-22,"ENSG00000117318","ID3","chr1","-","ID3"
2.32167767328091,3.83016419919575,292.791677234067,1.22542004790317e-65,1.22113107773551e-61,"ENSG00000223612","RP11-289I10.2","chr1","+","RP11-289I10.2"
-1.25429812414341,1.28256945448864,39.1115357246845,4.00271935231611e-10,3.40511335301532e-06,"ENSG00000183439","TRIM61","chr4","-","TRIM61"
-2.64108898863262,-1.73056746847356,57.5737241521596,3.25545557092222e-14,2.92339910268816e-10,"ENSG00000227890","PSMA2P3","chr2","+","PSMA2P3"
-4.56415821881345,0.13520864165928,118.409140294231,1.41070425818424e-27,1.35723856679906e-23,"ENSG00000118113","MMP8","chr11","-","MMP8"
-1.25929058462902,7.03656556708568,42.9736836180605,5.54811710355103e-11,4.78636062523347e-07,"ENSG00000198598","MMP17","chr12","+","MMP17"
-1.71236444012932,-0.467995456763308,33.8235967393144,6.03425007432214e-09,5.02773716192521e-05,"ENSG00000261239","ANKRD26P1","chr16","-","ANKRD26P1"
1.49348278097352,3.67876885048272,28.106887849588,1.14796571653348e-07,0.000928589468103931,"ENSG00000178752","FAM132B","chr2","+","FAM132B"
-4.49751610107432,4.48437735857714,134.978336130994,3.33791104014109e-31,3.23810750004087e-27,"ENSG00000138083","SIX3","chr2","+","SIX3"
1.9377650682301,7.29328816575378,87.3481472547843,9.10053455743727e-21,8.53357125450892e-17,"ENSG00000174721","FGFBP3","chr10","-","FGFBP3"
-1.49084533018749,1.98129228458122,100.305512944548,1.30612730223283e-23,1.24121277531185e-19,"ENSG00000269549","RP3-461P17.10","chr20","+","RP3-461P17.10"
-1.04227825930084,2.56223578945053,47.1065888095391,6.72293060026794e-12,5.87516905157415e-08,"ENSG00000213938","SEPHS1P6","chr2","+","SEPHS1P6"
1.03433135517734,6.70480234966599,172.222708211777,2.41948443325162e-39,2.37617566189642e-35,"ENSG00000170836","PPM1D","chr17","+","PPM1D"
-1.88616178291208,0.0116604572393406,75.0702237047748,4.54265913538578e-18,4.19741704109646e-14,"ENSG00000257272","RP11-317N8.3","chr14","+","RP11-317N8.3"
-1.33049621801463,-0.483470820414753,52.1707630474368,5.08780353385936e-13,4.5184783184205e-09,"ENSG00000267741","UBE2L4","chr19","+","UBE2L4"
-1.60942654438066,-0.90599298140295,50.1441976431597,1.42852912991535e-12,1.26153407462825e-08,"ENSG00000231355","AP000302.58","chr21","-","AP000302.58"
-1.1589019260088,0.739083684496668,50.6236456686445,1.11888851354366e-12,9.89321223675306e-09,"ENSG00000261634","RP11-352D13.6","chr15","-","RP11-352D13.6"
1.05006549822569,3.49314564856146,36.3480647162142,1.65043011713848e-09,1.3896621586306e-05,"ENSG00000264589","MAPT-AS1","chr17","-","MAPT-AS1"
-1.03585219738155,8.4899172017076,33.7763889515919,6.18246806610002e-09,5.14937765225471e-05,"ENSG00000123358","NR4A1","chr12","+","NR4A1"
-2.11614745865015,-1.58800202585134,34.336752055453,4.63544988111188e-09,3.87291837566898e-05,"ENSG00000266976","AC079466.1","chr19","+","AC079466.1"
1.1969087662513,5.05144390660446,44.9804862131421,1.99007719758185e-11,1.72878006153935e-07,"ENSG00000131153","GINS2","chr16","-","GINS2"
2.15660438039687,1.96781121209468,130.252872571042,3.60762972590688e-30,3.49218557467786e-26,"ENSG00000238062","SPATA3-AS1","chr2","-","SPATA3-AS1"
-1.20065673348808,3.97599222744808,59.411485967696,1.27920274289724e-14,1.15345711327044e-10,"ENSG00000227953","LINC01341","chr1","+","LINC01341"
1.08288838142441,1.31678926896039,44.0804846829145,3.15147321832103e-11,2.73232728028433e-07,"ENSG00000260874","RP11-715J22.4","chr16","-","RP11-715J22.4"
1.80546515289549,0.619267775384547,30.9842021023242,2.60137232506994e-08,0.000213598681611492,"ENSG00000227910","RP11-73B2.6","chr7","-","RP11-73B2.6"
1.14172601051935,2.24891290577583,51.9806870078951,5.60492153444523e-13,4.97492835397359e-09,"ENSG00000245614","DDX11-AS1","chr12","-","DDX11-AS1"
1.06505298737428,8.97429245482463,97.6729518049367,4.93517930059658e-23,4.67509535145514e-19,"ENSG00000085117","CD82","chr11","+","CD82"
9.10329651567017,2.73846410678231,642.894773882038,7.84098856342015e-142,7.84098856342015e-138,"ENSG00000279473","AC009065.4","chr16","+","AC009065.4"
-2.19512120861848,9.24008665374824,166.327151889065,4.69249049623474e-38,4.60239467870703e-34,"ENSG00000178531","CTXN1","chr19","-","CTXN1"
1.24336334556651,3.3930315041202,47.8349029834643,4.6366371347692e-12,4.06447611233868e-08,"ENSG00000226833","AC097724.3","chr2","-","AC097724.3"
